75/7675/1302/G|gtw123|https://imgur.com/a/bgsmR6L|CF,CB
75/7614/1108/GF|gtw123|https://youtu.be/-sRyeUq1Hvg|
76/1310/1097/GF|gtw123||
107/544/205/GF|AapOpSokken||
126/1131/1038|gtw123|https://imgur.com/a/ULARhQI|CFNG,CBNG
147/426/149/GF|DarkMatter_Zombie||
266/328/241/F|notgreat||
295/237/162/F|AapOpSokken||
315/192/67/F|Bivage||
793/271/28/GF|OracleOfEpirus||
1000/74/280|Xavr0k|https://cdn.discordapp.com/attachments/1005700008273780809/1203423313641213993/2024-02-04-06-25-53.gif|FC,FB,FIC,FIB
1177/256/16|wl||
1551/566/13|Snowball|https://i.imgur.com/kOz3Lkg.gifv|BC,BF,BNC,BNF
1813/388/14/F|Snowball||
