48/?/?/GF|grindmastaflash|https://i.imgur.com/1JIpoKd.gifv,https://i.imgur.com/IOZ7AxQ.gifv|CF,CB
54/?/?/F|grindmastaflash|https://i.imgur.com/HiVgNgd.gifv,https://i.imgur.com/lgOdinx.gifv|CFNG,CBNG
55/587/181|ToughThought||
68/365/214|vpumeyyv||
73/349/213|vpumeyyv||
80/314/77|rolamni||
85/282/111|vpumeyyv||
86/307/110/F|Tux1||
94/263/166/F|anningmay||
102/193/150/F|Moknicorra||
149/181/144|wl||
179/191/78/F|OracleOfEpirus||
224/171/129/F|GuiltyBystander||
314/130/141|Lyshkami/ToughThought||FC,FB,FIC,FIB
1639/756/36/F|isaac.wass||
3539/1699/8|Elcoron|https://imgur.com/gallery/Yxm7diN|BC,BF,BNC,BNF
